GEOID,zone_id
060971543024041,1389
060971543024040,1389
060971543024039,1389
060971543024038,1389
060971543024037,1389
060971543024036,1389
060971543024035,1389
060971543024034,1389
060971543024033,1389
060971543024032,1389
060971543024031,1389
060971543024030,1403
060971543024029,1389
060971543024028,1403
060971543024027,1389
060971543024026,1389
060971543024025,1389
060971543024024,1389
060971543024023,1389
060971543024022,1389
060971543024021,1389
060971543024020,1389
060971543024019,1389
060971543024018,1389
060971543024017,1389
060971543024016,1389
060971543024015,1389
060971543024014,1389
060971543024013,1389
060971543024012,1389
060971543024011,1389
060971543024010,1389
060971543024009,1389
060971543024008,1389
060971543024007,1389
060971543024006,1389
060971543024005,1389
060971543024004,1389
060971543024003,1389
060971543024002,1389
060971543024001,1389
060971543024000,1389
060971543023036,1389
060971543023035,1389
060971543023034,1389
060971543023033,1389
060971543023032,1389
060971543023031,1389
060971543023030,1389
060971543023029,1389
060971543023028,1389
060971543023027,1389
060971543023026,1389
060971543023025,1389
060971543023024,1389
060971543023023,1389
060971543023022,1389
060971543023021,1389
060971543023020,1389
060971543023019,1389
060971543023018,1389
060971543023017,1389
060971543023016,1389
060971543023015,1389
060971543023014,1389
060971543023013,1389
060971543023012,1389
060971543023011,1389
060971543023010,1389
060971543023009,1389
060971543023008,1389
060971543023007,1389
060971543023006,1389
060971543023005,1389
060971543023004,1389
060971543023003,1389
060971543023002,1389
060971543023001,1389
060971543023000,1389
060971543022029,1389
060971543022028,1389
060971543022027,1389
060971543022026,1389
060971543022025,1389
060971543022024,1389
060971543022023,1389
060971543022022,1389
060971543022021,1389
060971543022020,1389
060971543022019,1389
060971543022018,1389
060971543022017,1389
060971543022016,1389
060971543022015,1389
060971543022014,1389
060971543022013,1389
060971543022012,1389
060971543022011,1389
060971543022010,1389
060971543022009,1389
060971543022008,1389
060971543022007,1389
060971543022006,1389
060971543022005,1389
060971543022004,1389
060971543022003,1389
060971543022002,1389
060971543022001,1389
060971543022000,1389
060971543021048,1389
060971543021047,1389
060971543021046,1389
060971543021045,1389
060971543021044,1389
060971543021043,1389
060971543021042,1389
060971543021041,1389
060971543021040,1389
060971543021039,1389
060971543021038,1389
060971543021037,1389
060971543021036,1389
060971543021035,1389
060971543021034,1389
060971543021033,1389
060971543021032,1389
060971543021031,1389
060971543021030,1389
060971543021029,1389
060971543021028,1389
060971543021027,1389
060971543021026,1389
060971543021025,1389
060971543021024,1389
060971543021023,1389
060971543021022,1389
060971543021021,1389
060971543021020,1389
060971543021019,1389
060971543021018,1389
060971543021017,1389
060971543021016,1389
060971543021015,1389
060971543021014,1389
060971543021013,1389
060971543021012,1389
060971543021011,1389
060971543021010,1389
060971543021009,1389
060971543021008,1389
060971543021007,1389
060971543021006,1390
060971543021005,1389
060971543021004,1389
060971543021003,1389
060971543021002,1389
060971543021001,1389
060971543021000,1389
060971542023015,1402
060971542023014,1402
060971542023013,1402
060971542023012,1402
060971542023011,1402
060971542023010,1402
060971542023009,1402
060971542023008,1402
060971542023007,1402
060971542023006,1402
060971542023005,1402
060971542023004,1402
060971542023003,1402
060971542023002,1402
060971542023001,1402
060971542023000,1402
060971542022074,1402
060971542022073,1402
060971542022072,1402
060971542022071,1402
060971542022070,1402
060971542022069,1402
060971542022068,1402
060971542022067,1402
060971542022066,1402
060971542022065,1402
060971542022064,1402
060971542022063,1402
060971542022062,1402
060971542022061,1402
060971542022060,1402
060971542022059,1402
060971542022058,1402
060971542022057,1402
060971542022056,1402
060971542022055,1402
060971542022054,1402
060971542022053,1402
060971542022052,1402
060971542022051,1402
060971542022050,1402
060971542022049,1402
060971542022048,1402
060971542022047,1402
060971542022046,1402
060971542022045,1402
060971542022044,1402
060971542022043,1402
060971542022042,1402
060971542022041,1402
060971542022040,1402
060971542022039,1402
060971542022038,1402
060971542022037,1402
060971542022036,1402
060971542022035,1402
060971542022034,1402
060971542022033,1402
060971542022032,1402
060971542022031,1402
060971542022030,1402
060971542022029,1402
060971542022028,1402
060971542022027,1402
060971542022026,1402
060971542022025,1402
060971542022024,1402
060971542022023,1402
060971542022022,1402
060971542022021,1402
060971542022020,1402
060971542022019,1402
060971542022018,1402
060971542022017,1402
060971542022016,1402
060971542022015,1402
060971542022014,1402
060971542022013,1402
060971542022012,1402
060971542022011,1402
060971542022010,1402
060971542022009,1402
060971542022008,1402
060971542022007,1402
060971542022006,1402
060971542022005,1402
060971542022004,1402
060971542022003,1402
060971542022002,1402
060971542022001,1402
060971542022000,1402
060971542021084,1402
060971542021083,1402
060971542021082,1402
060971542021081,1402
060971542021080,1402
060971542021079,1402
060971542021078,1402
060971542021077,1402
060971542021076,1402
060971542021075,1402
060971542021074,1402
060971542021073,1402
060971542021072,1402
060971542021071,1402
060971542021070,1402
060971542021069,1402
060971542021068,1402
060971542021067,1402
060971542021066,1402
060971542021065,1402
060971542021064,1402
060971542021063,1402
060971542021062,1402
060971542021061,1402
060971542021060,1402
060971542021059,1402
060971542021058,1402
060971542021057,1402
060971542021056,1402
060971542021055,1402
060971542021054,1402
060971542021053,1402
060971542021052,1402
060971542021051,1402
060971542021050,1402
060971542021049,1402
060971542021048,1402
060971542021047,1402
060971542021046,1402
060971542021045,1402
060971542021044,1402
060971542021043,1402
060971542021042,1402
060971542021041,1402
060971542021040,1402
060971542021039,1402
060971542021038,1402
060971542021037,1402
060971542021036,1402
060971542021035,1402
060971542021034,1402
060971542021033,1402
060971542021032,1402
060971542021031,1402
060971542021030,1402
060971542021029,1402
060971542021028,1402
060971542021027,1402
060971542021026,1402
060971542021025,1402
060971542021024,1402
060971542021023,1402
060971542021022,1402
060971542021021,1402
060971542021020,1402
060971542021019,1402
060971542021018,1402
060971542021017,1402
060971542021016,1402
060971542021015,1402
060971542021014,1402
060971542021013,1402
060971542021012,1402
060971542021011,1402
060971542021010,1402
060971542021009,1402
060971542021008,1402
060971542021007,1402
060971542021006,1402
060971542021005,1402
060971542021004,1402
060971542021003,1402
060971542021002,1402
060971542021001,1402
060971542021000,1402
060971542014024,1402
060971542014023,1402
060971542014022,1402
060971542014021,1402
060971542014020,1402
060971542014019,1402
060971542014018,1402
060971542014017,1402
060971542014016,1402
060971542014015,1402
060971542014014,1402
060971542014013,1402
060971542014012,1402
060971542014011,1402
060971542014010,1402
060971542014009,1402
060971542014008,1402
060971542014007,1402
060971542014006,1402
060971542014005,1402
060971542014004,1402
060971542014003,1402
060971542014002,1402
060971542014001,1402
060971542014000,1402
060971542013088,1402
060971542013087,1402
060971542013086,1402
060971542013085,1402
060971542013084,1402
060971542013083,1402
060971542013082,1402
060971542013081,1402
060971542013080,1402
060971542013079,1402
060971542013078,1402
060971542013077,1402
060971542013076,1402
060971542013075,1402
060971542013074,1402
060971542013073,1402
060971542013072,1402
060971542013071,1402
060971542013070,1402
060971542013069,1402
060971542013068,1402
060971542013067,1402
060971542013066,1402
060971542013065,1402
060971542013064,1402
060971542013063,1402
060971542013062,1402
060971542013061,1402
060971542013060,1402
060971542013059,1402
060971542013058,1402
060971542013057,1402
060971542013056,1402
060971542013055,1402
060971542013054,1402
060971542013053,1402
060971542013052,1402
060971542013051,1402
060971542013050,1402
060971542013049,1402
060971542013048,1402
060971542013047,1402
060971542013046,1402
060971542013045,1402
060971542013044,1402
060971542013043,1402
060971542013042,1402
060971542013041,1402
060971542013040,1402
060971542013039,1402
060971542013038,1402
060971542013037,1402
060971542013036,1402
060971542013035,1402
060971542013034,1402
060971542013033,1402
060971542013032,1402
060971542013031,1402
060971542013030,1402
060971542013029,1402
060971542013028,1402
060971542013027,1402
060971542013026,1402
060971542013025,1402
060971542013024,1402
060971542013023,1402
060971542013022,1402
060971542013021,1402
060971542013020,1402
060971542013019,1402
060971542013018,1402
060971542013017,1402
060971542013016,1402
060971542013015,1402
060971542013014,1402
060971542013013,1402
060971542013012,1402
060971542013011,1402
060971542013010,1402
060971542013009,1402
060971542013008,1402
060971542013007,1402
060971542013006,1402
060971542013005,1402
060971542013004,1402
060971542013003,1402
060971542013002,1402
060971542013001,1402
060971542013000,1402
060971542012042,1402
060971542012041,1402
060971542012040,1402
060971542012039,1402
060971542012038,1402
060971542012037,1402
060971542012036,1402
060971542012035,1402
060971542012034,1402
060971542012033,1402
060971542012032,1402
060971542012031,1402
060971542012030,1402
060971542012029,1402
060971542012028,1402
060971542012027,1402
060971542012026,1402
060971542012025,1402
060971542012024,1402
060971542012023,1402
060971542012022,1402
060971542012021,1402
060971542012020,1402
060971542012019,1402
060971542012018,1402
060971542012017,1402
060971542012016,1402
060971542012015,1402
060971542012014,1402
060971542012013,1402
060971542012012,1402
060971542012011,1402
060971542012010,1402
060971542012009,1402
060971542012008,1402
060971542012007,1402
060971542012006,1402
060971542012005,1402
060971542012004,1402
060971542012003,1402
060971542012002,1402
060971542012001,1402
060971542012000,1402
060971542011024,1402
060971542011023,1402
060971542011022,1402
060971542011021,1402
060971542011020,1402
060971542011019,1402
060971542011018,1402
060971542011017,1402
060971542011016,1402
060971542011015,1402
060971542011014,1402
060971542011013,1402
060971542011012,1402
060971542011011,1402
060971542011010,1402
060971542011009,1402
060971542011008,1402
060971542011007,1402
060971542011006,1402
060971542011005,1402
060971542011004,1402
060971542011003,1402
060971542011002,1402
060971542011001,1402
060971542011000,1402
060971541004100,1401
060971541004099,1401
060971541004098,1401
060971541004097,1401
060971541004096,1401
060971541004095,1401
060971541004094,1401
060971541004093,1401
060971541004092,1401
060971541004091,1401
060971541004090,1401
060971541004089,1401
060971541004088,1401
060971541004087,1401
060971541004086,1401
060971541004085,1401
060971541004084,1401
060971541004083,1401
060971541004082,1401
060971541004081,1401
060971541004080,1401
060971541004079,1401
060971541004078,1401
060971541004077,1401
060971541004076,1401
060971541004075,1401
060971541004074,1401
060971541004073,1401
060971541004072,1401
060971541004071,1401
060971541004070,1401
060971541004069,1401
060971541004068,1401
060971541004067,1401
060971541004066,1401
060971541004065,1401
060971541004064,1401
060971541004063,1401
060971541004062,1401
060971541004061,1401
060971541004060,1401
060971541004059,1401
060971541004058,1401
060971541004057,1401
060971541004056,1401
060971541004055,1401
060971541004054,1401
060971541004053,1401
060971541004052,1401
060971541004051,1401
060971541004050,1401
060971541004049,1401
060971541004048,1401
060971541004047,1401
060971541004046,1401
060971541004045,1401
060971541004044,1401
060971541004043,1401
060971541004042,1401
060971541004041,1401
060971541004040,1401
060971541004039,1401
060971541004038,1401
060971541004037,1401
060971541004036,1401
060971541004035,1401
060971541004034,1401
060971541004033,1401
060971541004032,1401
060971541004031,1401
060971541004030,1401
060971541004029,1401
060971541004028,1401
060971541004027,1401
060971541004026,1401
060971541004025,1401
060971541004024,1401
060971541004023,1401
060971541004022,1401
060971541004021,1401
060971541004020,1401
060971541004019,1401
060971541004018,1401
060971541004017,1401
060971541004016,1401
060971541004015,1401
060971541004014,1401
060971541004013,1401
060971541004012,1401
060971541004011,1401
060971541004010,1401
060971541004009,1401
060971541004008,1401
060971541004007,1401
060971541004006,1401
060971541004005,1401
060971541004004,1401
060971541004003,1401
060971541004002,1401
060971541004001,1401
060971541004000,1401
060971541003210,1401
060971541003209,1401
060971541003208,1401
060971541003207,1401
060971541003206,1401
060971541003205,1401
060971541003204,1401
060971541003203,1401
060971541003202,1401
060971541003201,1401
060971541003200,1401
060971541003199,1401
060971541003198,1401
060971541003197,1401
060971541003196,1401
060971541003195,1401
060971541003194,1401
060971541003193,1401
060971541003192,1401
060971541003191,1401
060971541003190,1401
060971541003189,1401
060971541003188,1401
060971541003187,1401
060971541003186,1401
060971541003185,1401
060971541003184,1401
060971541003183,1401
060971541003182,1401
060971541003181,1401
060971541003180,1401
060971541003179,1401
060971541003178,1401
060971541003177,1401
060971541003176,1401
060971541003175,1401
060971541003174,1401
060971541003173,1401
060971541003172,1401
060971541003171,1401
060971541003170,1401
060971541003169,1401
060971541003168,1401
060971541003167,1401
060971541003166,1401
060971541003165,1401
060971541003164,1401
060971541003163,1401
060971541003162,1401
060971541003161,1401
060971541003160,1401
060971541003159,1401
060971541003158,1401
060971541003157,1401
060971541003156,1401
060971541003155,1401
060971541003154,1401
060971541003153,1401
060971541003152,1401
060971541003151,1401
060971541003150,1401
060971541003149,1401
060971541003148,1401
060971541003147,1401
060971541003146,1401
060971541003145,1401
060971541003144,1401
060971541003143,1401
060971541003142,1401
060971541003141,1401
060971541003140,1401
060971541003139,1401
060971541003138,1401
060971541003137,1401
060971541003136,1401
060971541003135,1401
060971541003134,1401
060971541003133,1401
060971541003132,1401
060971541003131,1401
060971541003130,1401
060971541003129,1401
060971541003128,1401
060971541003127,1401
060971541003126,1401
060971541003125,1401
060971541003124,1401
060971541003123,1401
060971541003122,1401
060971541003121,1401
060971541003120,1401
060971541003119,1401
060971541003118,1401
060971541003117,1401
060971541003116,1401
060971541003115,1401
060971541003114,1401
060971541003113,1401
060971541003112,1401
060971541003111,1401
060971541003110,1401
060971541003109,1401
060971541003108,1401
060971541003107,1401
060971541003106,1401
060971541003105,1401
060971541003104,1401
060971541003103,1401
060971541003102,1401
060971541003101,1401
060971541003100,1401
060971541003099,1401
060971541003098,1401
060971541003097,1401
060971541003096,1401
060971541003095,1401
060971541003094,1401
060971541003093,1401
060971541003092,1401
060971541003091,1401
060971541003090,1401
060971541003089,1402
060971541003088,1401
060971541003087,1401
060971541003086,1401
060971541003085,1401
060971541003084,1401
060971541003083,1401
060971541003082,1401
060971541003081,1401
060971541003080,1401
060971541003079,1401
060971541003078,1401
060971541003077,1401
060971541003076,1401
060971541003075,1401
060971541003074,1401
060971541003073,1401
060971541003072,1401
060971541003071,1401
060971541003070,1401
060971541003069,1401
060971541003068,1401
060971541003067,1401
060971541003066,1401
060971541003065,1401
060971541003064,1401
060971541003063,1401
060971541003062,1401
060971541003061,1401
060971541003060,1401
060971541003059,1401
060971541003058,1401
