GEOID,zone_id
060971543041230,337
060971543041229,337
060971543041228,337
060971543041227,337
060971543041226,337
060971543041225,337
060971543041224,337
060971543041223,337
060971543041222,337
060971543041221,337
060971543041220,337
060971543041219,337
060971543041218,337
060971543041217,337
060971543041216,337
060971543041215,337
060971543041214,337
060971543041213,337
060971543041212,337
060971543041211,337
060971543041210,337
060971543041209,337
060971543041208,337
060971543041207,337
060971543041206,337
060971543041205,337
060971543041204,337
060971543041203,337
060971543041202,337
060971543041201,337
060971543041200,337
060971543041199,337
060971543041198,337
060971543041197,337
060971543041196,337
060971543041195,337
060971543041194,337
060971543041193,337
060971543041192,337
060971543041191,337
060971543041190,337
060971543041189,337
060971543041188,337
060971543041187,337
060971543041186,337
060971543041185,337
060971543041184,337
060971543041183,337
060971543041182,337
060971543041181,337
060971543041180,337
060971543041179,337
060971543041178,337
060971543041177,337
060971543041176,337
060971543041175,337
060971543041174,337
060971543041173,337
060971543041172,337
060971543041171,337
060971543041170,337
060971543041169,337
060971543041168,337
060971543041167,337
060971543041166,337
060971543041165,337
060971543041164,337
060971543041163,337
060971543041162,337
060971543041161,337
060971543041160,337
060971543041159,337
060971543041158,337
060971543041157,337
060971543041156,337
060971543041155,337
060971543041154,337
060971543041153,337
060971543041152,337
060971543041151,337
060971543041150,337
060971543041149,337
060971543041148,337
060971543041147,337
060971543041146,337
060971543041145,337
060971543041144,337
060971543041143,337
060971543041142,337
060971543041141,337
060971543041140,337
060971543041139,337
060971543041138,337
060971543041137,337
060971543041136,337
060971543041135,337
060971543041134,337
060971543041133,337
060971543041132,337
060971543041131,337
060971543041130,337
060971543041129,337
060971543041128,337
060971543041127,337
060971543041126,337
060971543041125,337
060971543041124,337
060971543041123,337
060971543041122,337
060971543041121,337
060971543041120,337
060971543041119,337
060971543041118,337
060971543041117,337
060971543041116,337
060971543041115,337
060971543041114,337
060971543041113,337
060971543041112,337
060971543041111,337
060971543041110,337
060971543041109,337
060971543041108,337
060971543041107,337
060971543041106,337
060971543041105,337
060971543041104,337
060971543041103,337
060971543041102,337
060971543041101,337
060971543041100,337
060971543041099,337
060971543041098,337
060971543041097,337
060971543041096,337
060971543041095,337
060971543041094,337
060971543041093,337
060971543041092,337
060971543041091,337
060971543041090,337
060971543041089,337
060971543041088,337
060971543041087,337
060971543041086,337
060971543041085,337
060971543041084,337
060971543041083,337
060971543041082,337
060971543041081,337
060971543041080,337
060971543041079,337
060971543041078,337
060971543041077,337
060971543041076,337
060971543041075,337
060971543041074,337
060971543041073,337
060971543041072,337
060971543041071,337
060971543041070,337
060971543041069,337
060971543041068,337
060971543041067,337
060971543041066,337
060971543041065,337
060971543041064,337
060971543041063,337
060971543041062,337
060971543041061,337
060971543041060,337
060971543041059,337
060971543041058,337
060971543041057,337
060971543041056,337
060971543041055,337
060971543041054,337
060971543041053,337
060971543041052,337
060971543041051,337
060971543041050,337
060971543041049,337
060971543041048,337
060971543041047,337
060971543041046,337
060971543041045,337
060971543041044,337
060971543041043,337
060971543041042,337
060971543041041,337
060971543041040,337
060971543041039,337
060971543041038,337
060971543041037,337
060971543041036,337
060971543041035,337
060971543041034,337
060971543041033,337
060971543041032,337
060971543041031,337
060971543041030,337
060971543041029,337
060971543041028,337
060971543041027,337
060971543041026,337
060971543041025,337
060971543041024,337
060971543041023,337
060971543041022,337
060971543041021,337
060971543041020,337
060971543041019,337
060971543041018,337
060971543041017,337
060971543041016,337
060971543041015,337
060971543041014,337
060971543041013,337
060971543041012,337
060971543041011,337
060971543041010,337
060971543041009,337
060971543041008,337
060971543041007,337
060971543041006,337
060971543041005,337
060971543041004,337
060971543041003,337
060971543041002,337
060971543041001,337
060971543041000,337
060971543032033,337
060971543032032,337
060971543032031,337
060971543032030,337
060971543032029,337
060971543032028,337
060971543032027,337
060971543032026,337
060971543032025,337
060971543032024,337
060971543032023,337
060971543032022,337
060971543032021,337
060971543032020,337
060971543032019,337
060971543032018,337
060971543032017,337
060971543032016,337
060971543032015,337
060971543032014,337
060971543032013,337
060971543032012,337
060971543032011,337
060971543032010,337
060971543032009,337
060971543032008,337
060971543032007,337
060971543032006,337
060971543032005,337
060971543032004,337
060971543032003,337
060971543032002,337
060971543032001,337
060971543032000,337
060971543031092,337
060971543031091,337
060971543031090,337
060971543031089,337
060971543031088,337
060971543031087,337
060971543031086,337
060971543031085,337
060971543031084,337
060971543031083,337
060971543031082,337
060971543031081,337
060971543031080,337
060971543031079,337
060971543031078,337
060971543031077,337
060971543031076,337
060971543031075,337
060971543031074,337
060971543031073,337
060971543031072,337
060971543031071,337
060971543031070,337
060971543031069,337
060971543031068,337
060971543031067,337
060971543031066,337
060971543031065,337
060971543031064,337
060971543031063,337
060971543031062,337
060971543031061,337
060971543031060,337
060971543031059,337
060971543031058,337
060971543031057,337
060971543031056,337
060971543031055,337
060971543031054,337
060971543031053,337
060971543031052,337
060971543031051,337
060971543031050,337
060971543031049,337
060971543031048,337
060971543031047,337
060971543031046,337
060971543031045,337
060971543031044,337
060971543031043,337
060971543031042,337
060971543031041,337
060971543031040,337
060971543031039,337
060971543031038,337
060971543031037,337
060971543031036,337
060971543031035,337
060971543031034,337
060971543031033,337
060971543031032,337
060971543031031,337
060971543031030,337
060971543031029,337
060971543031028,337
060971543031027,337
060971543031026,337
060971543031025,337
060971543031024,337
060971543031023,337
060971543031022,337
060971543031021,337
060971543031020,337
060971543031019,337
060971543031018,337
060971543031017,337
060971543031016,337
060971543031015,337
060971543031014,337
060971543031013,337
060971543031012,337
060971543031011,337
060971543031010,337
060971543031009,337
060971543031008,337
060971543031007,337
060971543031006,337
060971543031005,337
060971543031004,337
060971543031003,337
060971543031002,337
060971543031001,337
060971543031000,337
060971543024064,338
060971543024063,338
060971543024062,338
060971543024061,338
060971543024060,338
060971543024059,338
060971543024058,338
060971543024057,338
060971543024056,338
060971543024055,338
060971543024054,338
060971543024053,338
060971543024052,338
060971543024051,338
060971543024050,338
060971543024049,338
060971543024048,338
060971543024047,338
060971543024046,338
060971543024045,338
060971543024044,338
060971543024043,338
060971543024042,338
060971543024041,338
060971543024040,338
060971543024039,338
060971543024038,338
060971543024037,338
060971543024036,338
060971543024035,338
060971543024034,338
060971543024033,338
060971543024032,338
060971543024031,338
060971543024030,337
060971543024029,338
060971543024028,337
060971543024027,338
060971543024026,338
060971543024025,338
060971543024024,338
060971543024023,338
060971543024022,338
060971543024021,338
060971543024020,338
060971543024019,338
060971543024018,338
060971543024017,338
060971543024016,338
060971543024015,338
060971543024014,338
060971543024013,338
060971543024012,338
060971543024011,338
060971543024010,338
060971543024009,338
060971543024008,338
060971543024007,338
060971543024006,338
060971543024005,338
060971543024004,338
060971543024003,338
060971543024002,338
060971543024001,338
060971543024000,338
060971543023036,338
060971543023035,338
060971543023034,338
060971543023033,338
060971543023032,338
060971543023031,338
060971543023030,338
060971543023029,338
060971543023028,338
060971543023027,338
060971543023026,338
060971543023025,338
060971543023024,338
060971543023023,338
060971543023022,338
060971543023021,338
060971543023020,338
060971543023019,338
060971543023018,338
060971543023017,338
060971543023016,338
060971543023015,338
060971543023014,338
060971543023013,338
060971543023012,338
060971543023011,338
060971543023010,338
060971543023009,338
060971543023008,338
060971543023007,338
060971543023006,338
060971543023005,338
060971543023004,338
060971543023003,338
060971543023002,338
060971543023001,338
060971543023000,338
060971543022029,338
060971543022028,338
060971543022027,338
060971543022026,338
060971543022025,338
060971543022024,338
060971543022023,338
060971543022022,338
060971543022021,338
060971543022020,338
060971543022019,338
060971543022018,338
060971543022017,338
060971543022016,338
060971543022015,338
060971543022014,338
060971543022013,338
060971543022012,338
060971543022011,338
060971543022010,338
060971543022009,338
060971543022008,338
060971543022007,338
060971543022006,338
060971543022005,338
060971543022004,338
060971543022003,338
060971543022002,338
060971543022001,338
060971543022000,338
060971543021048,338
060971543021047,338
060971543021046,338
060971543021045,338
060971543021044,338
060971543021043,338
060971543021042,338
060971543021041,338
060971543021040,338
060971543021039,338
060971543021038,338
060971543021037,338
060971543021036,338
060971543021035,338
060971543021034,338
060971543021033,338
060971543021032,338
060971543021031,338
060971543021030,338
060971543021029,338
060971543021028,338
060971543021027,338
060971543021026,338
060971543021025,338
060971543021024,338
060971543021023,338
060971543021022,338
060971543021021,338
060971543021020,338
060971543021019,338
060971543021018,338
060971543021017,338
060971543021016,338
060971543021015,338
060971543021014,338
060971543021013,338
060971543021012,338
060971543021011,338
060971543021010,338
060971543021009,338
060971543021008,338
060971543021007,338
060971543021006,307
060971543021005,338
060971543021004,338
060971543021003,338
060971543021002,338
060971543021001,338
060971543021000,338
060971542023015,336
060971542023014,336
060971542023013,336
060971542023012,336
060971542023011,336
060971542023010,336
060971542023009,336
060971542023008,336
060971542023007,336
060971542023006,336
060971542023005,336
060971542023004,336
060971542023003,336
060971542023002,336
060971542023001,336
060971542023000,336
060971542022074,336
060971542022073,336
060971542022072,336
060971542022071,336
060971542022070,336
060971542022069,336
060971542022068,336
060971542022067,336
060971542022066,336
060971542022065,336
