,ncessch,county_code,y,x,enrollment,TAZ
1360,63459005696,85,37.327709000000006,-121.92437199999999,1903.0,1385
1361,63459005697,85,37.246539,-121.85678899999999,724.0,248
1362,63459005698,85,37.25177,-121.884601,368.0,1448
1363,63459005699,85,37.356965,-121.863505,441.0,1408
1364,63459005700,85,37.36258,-121.912719,739.0,277
1365,63459005702,85,37.288024,-121.905702,848.0,1377
1366,63459005703,85,37.212972,-121.84521000000001,1238.0,135
1367,63459005706,85,37.269674,-121.854851,354.0,161
1368,63459005707,85,37.220152,-121.87860500000001,1167.0,159
1369,63459005709,85,37.261627000000004,-121.87991799999999,234.0,1340
1370,63459005710,85,37.289494,-121.89556599999999,1265.0,1377
1371,63459005711,85,37.354733,-121.87552,394.0,1389
1372,63459005713,85,37.321249,-121.895824,426.0,1370
1373,63459005714,85,37.350681,-121.887736,565.0,1389
1374,63459005715,85,37.211393,-121.83686599999999,651.0,138
1375,63459005716,85,37.258434,-121.853829,1107.0,254
1376,63459005720,85,37.332048,-121.924407,1069.0,1385
1377,63459005722,85,37.339484000000006,-121.885097,468.0,1388
1378,63459005723,85,37.260183000000005,-121.882764,1197.0,1340
1379,63459005725,85,37.218145,-121.84493,1807.0,135
1380,63459005727,85,37.228358,-121.87984099999998,749.0,139
1381,63459005728,85,37.329007,-121.877242,368.0,1256
1382,63459005730,85,37.336899,-121.866578,441.0,1391
1383,63459005731,85,37.353314000000005,-121.900481,808.0,1384
1384,63459005732,85,37.247188,-121.883278,1574.0,134
1385,63459005734,85,37.263202,-121.89409599999999,459.0,1446
1386,63459005736,85,37.350097999999996,-121.871578,1059.0,1390
1387,63459005737,85,37.279755,-121.887295,522.0,1341
1388,63459005738,85,37.220507,-121.86988799999999,737.0,159
1389,63459005740,85,37.270725,-121.86931000000001,452.0,161
1390,63459005741,85,37.330607,-121.926019,966.0,1385
1391,63459005742,85,37.269089,-121.882907,731.0,1450
1392,63459005743,85,37.320677,-121.88203100000001,479.0,1369
1393,63459005745,85,37.30323,-121.8971,782.0,1376
1394,63459005746,85,37.291876,-121.897349,1697.0,1377
1395,63459006645,85,37.245343,-121.856219,298.0,248
1396,63459007429,85,37.302876,-121.885124,325.0,1376
1397,63459008632,85,37.334154999999996,-121.914202,334.0,1386
1398,63459008633,85,37.315639000000004,-121.929997,52.0,1334
1399,63459008634,85,37.284415,-121.876733,321.0,1343
1400,63459010411,85,37.302876,-121.885124,480.0,1376
1401,63459011455,85,37.328352,-121.92406799999999,40.0,1385
1402,63459013738,85,37.349047,-121.87245800000001,214.0,1390
1403,63459013852,85,37.354471999999994,-121.901023,111.0,1384
1404,63468005831,1,37.728559000000004,-122.14753700000001,890.0,693
1405,63468005833,1,37.703736,-122.185397,436.0,691
1406,63468005834,1,37.712853,-122.135769,610.0,546
1407,63468005835,1,37.708729999999996,-122.1599,130.0,696
1408,63468005837,1,37.719285,-122.147042,476.0,695
1409,63468005838,1,37.699422,-122.14601699999999,395.0,696
1410,63468005839,1,37.71515,-122.1679,969.0,692
1411,63468005841,1,37.735778,-122.146704,512.0,689
1412,63468005842,1,37.718543,-122.14100800000001,2597.0,546
1413,63468005843,1,37.733063,-122.15723500000001,385.0,690
1414,63468005844,1,37.716037,-122.16648300000001,714.0,692
1415,63468007482,1,37.6954,-122.1603,428.0,697
1416,63471005845,1,37.680479999999996,-122.1383,1839.0,706
1417,63471005846,1,37.672167,-122.147304,542.0,706
1418,63471005847,1,37.683091999999995,-122.117819,639.0,705
1419,63471005848,1,37.697369,-122.151374,595.0,697
1420,63471005850,1,37.667924,-122.137671,524.0,667
1421,63471005851,1,37.695741,-122.11723300000001,659.0,701
1422,63471005852,1,37.692976,-122.12418400000001,706.0,700
1423,63471005853,1,37.702038,-122.116352,512.0,550
1424,63471005855,1,37.674845,-122.11808500000001,619.0,668
1425,63471005858,1,37.66887,-122.1149,126.0,707
1426,63471005859,1,37.688877000000005,-122.12406200000001,1386.0,549
1427,63471007483,1,37.670252000000005,-122.126186,834.0,668
1428,63471007484,1,37.688390000000005,-122.157101,507.0,698
1429,63471007485,1,37.68027,-122.1347,417.0,666
1430,63471008973,1,37.688123,-122.14953899999999,861.0,699
1431,63471011159,1,37.674465000000005,-122.15045400000001,416.0,706
1432,63471011567,1,37.669525,-122.114929,192.0,707
1433,63471011893,1,37.674465000000005,-122.15045400000001,559.0,706
1434,63492002791,81,37.550709999999995,-122.3001,544.0,1262
1435,63492005404,81,37.56163,-122.261202,696.0,1304
1436,63492005896,81,37.530161,-122.30925500000001,808.0,1260
1437,63492005897,81,37.567789000000005,-122.25774299999999,717.0,1270
1438,63492005898,81,37.56629,-122.29555800000001,656.0,1264
1439,63492005899,81,37.552337,-122.331327,739.0,1297
1440,63492005901,81,37.549563,-122.321316,1016.0,1217
1441,63492005902,81,37.559096999999994,-122.248764,1068.0,1305
1442,63492005905,81,37.546341,-122.274165,897.0,1269
1443,63492005906,81,37.537192,-122.290631,442.0,1306
1444,63492005907,81,37.52312,-122.3497,594.0,1298
1445,63492005908,81,37.569228,-122.301971,493.0,1263
1446,63492005911,81,37.531859999999995,-122.3039,504.0,1260
1447,63492005912,81,37.576145000000004,-122.32744699999999,455.0,1215
1448,63492005913,81,37.539172,-122.31595300000001,338.0,1257
1449,63492005914,81,37.575334999999995,-122.31627900000001,371.0,1295
1450,63492005915,81,37.56951,-122.3431,427.0,1213
1451,63492005916,81,37.561621,-122.29671299999998,404.0,1264
1452,63492005917,81,37.561605,-122.31286499999999,514.0,1301
1453,63492007781,81,37.5394,-122.3094,283.0,1300
1454,63498005919,81,37.549766999999996,-122.32965700000001,1473.0,1297
1455,63498005920,81,37.583166999999996,-122.347406,1339.0,1212
1456,63498005921,81,37.610051,-122.40639499999999,1127.0,1197
1457,63498005923,81,37.532334999999996,-122.311893,1375.0,1261
1458,63498005924,81,37.594266999999995,-122.390523,1198.0,1205
1459,63498005926,81,37.577187,-122.33022700000001,1615.0,1294
1460,63498013476,81,37.610566,-122.42871699999999,203.0,1167
1461,63498013774,81,37.597595,-122.37923500000001,260.0,1211
1462,63509005932,41,37.965872999999995,-122.497766,571.0,1048
1463,63509005933,41,37.974647,-122.527578,406.0,1046
1464,63509005934,41,38.001104,-122.524557,731.0,924
1465,63509005935,41,37.983274,-122.47843300000001,445.0,1045
1466,63509005936,41,37.966215999999996,-122.52556000000001,1148.0,1047
1467,63509005940,41,37.985192,-122.55141299999998,506.0,1043
1468,63509006037,41,37.96386,-122.5261,223.0,1047
1469,63509009630,41,37.97424,-122.48931599999999,486.0,1045
1470,63509012694,41,37.967490000000005,-122.53546100000001,215.0,1046
1471,63509013782,41,38.00444,-122.52147099999999,0.0,924
1472,63511005937,41,37.971449,-122.513974,59.0,1044
1473,63511005938,41,37.970955,-122.51350500000001,1228.0,1044
1474,63511005941,41,37.999449,-122.553774,1117.0,926
1475,63513000289,13,37.807134000000005,-121.94343700000002,643.0,905
1476,63513005729,13,37.769679,-121.95759199999999,1083.0,899
1477,63513005942,13,37.867247,-122.02981000000001,378.0,834
1478,63513005943,13,37.74791,-121.9454,2667.0,831
1479,63513005944,13,37.801994,-121.97774799999999,1115.0,758
1480,63513005945,13,37.728518,-121.94031299999999,553.0,757
1481,63513005946,13,37.826682,-122.00875,43.0,901
1482,63513005947,13,37.833239,-121.979455,526.0,905
1483,63513005948,13,37.791274,-121.97454599999999,633.0,758
1484,63513005949,13,37.807701,-121.985712,576.0,758
1485,63513005950,13,37.839110999999995,-121.981467,617.0,904
1486,63513005951,13,37.819373,-122.004446,560.0,901
1487,63513005952,13,37.842769,-121.981421,2348.0,904
1488,63513005953,13,37.755655,-121.95073300000001,644.0,900
1489,63513005954,13,37.74106,-121.948481,597.0,831
1490,63513005955,13,37.737906,-121.94283700000001,1014.0,757
1491,63513005956,13,37.841324,-122.028342,497.0,901
1492,63513005957,13,37.825959999999995,-122.00653100000001,2103.0,901
1493,63513005958,13,37.856778000000006,-122.020723,593.0,903
1494,63513005959,13,37.768339000000005,-121.98577900000001,568.0,902
1495,63513005960,13,37.825463,-121.98586499999999,662.0,905
1496,63513005961,13,37.740711,-121.93511000000001,593.0,832
1497,63513007082,13,37.800506,-121.879249,587.0,882
1498,63513007356,13,37.761188,-121.97139399999999,607.0,833
1499,63513008460,13,37.799073,-121.897663,1018.0,882
1500,63513008461,13,37.777633,-121.92691599999999,1052.0,900
1501,63513008976,13,37.767407,-121.904598,182.0,882
1502,63513009631,13,37.786412,-121.94258500000001,690.0,899
1503,63513010758,13,37.764629,-121.892829,1000.0,882
1504,63513010759,13,37.751959,-121.905176,1245.0,882
1505,63513010760,13,37.762409999999996,-121.913696,1028.0,882
1506,63513011880,13,37.753832,-121.894442,1125.0,882
1507,63513011990,13,37.769236,-121.90176799999999,2759.0,882
1508,63513012242,13,37.792669000000004,-121.882246,749.0,882
1509,63513012300,13,37.768324,-121.90973799999999,1178.0,882
1510,63543001588,85,37.364234,-122.01841100000001,438.0,68
1511,63543001599,85,37.358296,-121.972384,894.0,84
1512,63543006033,85,37.358039,-121.975718,321.0,84
1513,63543006034,85,37.366882000000004,-121.97463799999998,356.0,84
1514,63543006036,85,37.358073,-121.98754699999999,357.0,1436
1515,63543006040,85,37.343329,-121.96394099999999,397.0,1438
1516,63543006041,85,37.405865999999996,-121.96251699999999,452.0,324
1517,63543006042,85,37.343059999999994,-122.0025,695.0,24
1518,63543006043,85,37.424363,-121.96689599999999,534.0,317
1519,63543006044,85,37.33347,-121.97843400000001,522.0,1440
1520,63543006045,85,37.389395,-121.945811,372.0,1433
1521,63543006048,85,37.348104,-121.987471,514.0,86
1522,63543006049,85,37.362502,-122.008246,570.0,175
1523,63543006051,85,37.358152000000004,-121.957926,465.0,276
1524,63543006052,85,37.333760999999996,-121.987222,491.0,1440
1525,63543006053,85,37.356273,-121.99555600000001,135.0,1436
1526,63543006054,85,37.332978000000004,-121.960466,410.0,90
1527,63543006055,85,37.365373,-121.984553,1977.0,85
1528,63543006650,85,37.34261,-121.9408,345.0,89
1529,63543007866,85,37.344269,-121.943072,1044.0,89
1530,63543007867,85,37.349193,-122.007081,899.0,24
1531,63543007868,85,37.34615,-121.9821,1971.0,87
1532,63543008984,85,37.346571000000004,-121.95544199999999,227.0,1438
1533,63543011797,85,37.398628,-121.94748100000001,976.0,82
1534,63543012999,85,37.342143,-121.99051200000001,8.0,87
1535,63581005444,97,38.429320000000004,-122.701151,115.0,410
1536,63581006117,97,38.437412,-122.692305,494.0,270
1537,63581006118,97,38.434828,-122.716004,387.0,298
1538,63581006119,97,38.441089,-122.696909,495.0,270
1539,63581006120,97,38.448658,-122.743734,539.0,310
1540,63581006122,97,38.472718,-122.70098999999999,654.0,271
1541,63581006125,97,38.440751,-122.736648,358.0,304
1542,63581006126,97,38.456288,-122.75390800000001,428.0,303
1543,63581006129,97,38.451712,-122.69791799999999,482.0,434
1544,63581006135,97,38.4611,-122.721056,418.0,431
1545,63581008401,97,38.440217,-122.70973700000002,94.0,430
1546,63581009635,97,38.449733,-122.75571299999999,414.0,313
1547,63581011850,97,38.446870000000004,-122.714265,363.0,433
1548,63581013339,97,38.45795,-122.746581,181.0,303
1549,63583002847,97,38.461047,-122.715998,0.0,299
1550,63583002849,97,38.451828000000006,-122.718418,49.0,431
1551,63583004108,97,38.405944,-122.73488600000002,1025.0,315
1552,63583005446,97,38.460753000000004,-122.76898700000001,66.0,309
1553,63583005455,97,38.405944,-122.73488600000002,60.0,315
1554,63583006121,97,38.447171000000004,-122.672252,759.0,413
1555,63583006123,97,38.456165999999996,-122.74805900000001,366.0,303
1556,63583006124,97,38.425153,-122.74623600000001,407.0,350
1557,63583006127,97,38.440065999999995,-122.684183,1624.0,413
1558,63583006128,97,38.460753000000004,-122.76898700000001,1161.0,309
1559,63583006130,97,38.449692,-122.722597,294.0,431
1560,63583006131,97,38.48108,-122.671672,908.0,272
1561,63583006132,97,38.452197999999996,-122.718415,1988.0,431
1562,63583006133,97,38.444463,-122.70944899999999,687.0,430
1563,63583006679,97,38.480235,-122.66015900000001,1603.0,272
1564,63583011482,97,38.481157,-122.670925,128.0,272
1565,63583011483,97,38.447324,-122.72701699999999,41.0,310
1566,63583011807,97,38.461047,-122.715998,0.0,299
1567,63591006147,85,37.276849,-122.02458899999999,391.0,106
1568,63591006149,85,37.265803999999996,-122.034531,360.0,53
1569,63591006150,85,37.267458000000005,-122.01471299999999,889.0,50
1570,63591006151,85,37.255671,-122.03372900000001,355.0,51
1571,63600006162,41,37.87259,-122.513621,140.0,934
1572,63600008732,41,37.86318,-122.5025,377.0,1040
1573,63618005457,97,38.402042,-122.82236999999999,293.0,351
1574,63618006177,97,38.40147,-122.83726399999999,261.0,306
1575,63618006178,97,38.400133000000004,-122.828975,270.0,306
1576,63618012469,97,38.39287,-122.823241,100.0,351
1577,63639006194,81,37.505362,-122.28829099999999,2147.0,1280
1578,63639006195,81,37.461422,-122.174696,2275.0,1398
1579,63639006196,81,37.495185,-122.24424099999999,273.0,1308
1580,63639006198,81,37.483903999999995,-122.23623899999998,2143.0,1284
1581,63639006199,81,37.444722,-122.231329,1781.0,1396
1582,63639011431,81,37.46294,-122.131841,309.0,1400
1583,63639011981,81,37.486478000000005,-122.210366,412.0,1285
1584,63639012395,81,37.47377,-122.203861,376.0,1291
1585,63667006215,97,38.334399,-123.044918,19.0,338
1586,63667006216,41,38.2459,-122.9173,177.0,938
1587,63667006217,41,38.24691,-122.89525,156.0,938
1588,63667006218,41,38.070192999999996,-122.80304,123.0,938
1589,63667007362,41,38.06792,-122.8057,38.0,938
1590,63720002851,97,38.282609,-122.458501,55.0,451
1591,63720004112,97,38.322237,-122.48812099999999,218.0,453
1592,63720006298,97,38.312529,-122.497601,557.0,203
1593,63720006299,97,38.386676,-122.525668,229.0,204
1594,63720006300,97,38.305879,-122.485845,434.0,203
1595,63720006301,97,38.319164,-122.487357,336.0,453
1596,63720006302,97,38.283139,-122.45236100000001,430.0,451
1597,63720006303,97,38.290116,-122.46734199999999,375.0,451
1598,63720006304,97,38.282609,-122.458501,1296.0,451
1599,63720010436,97,38.280105,-122.458979,415.0,451
1600,63720011484,97,38.312042,-122.497346,249.0,203
1601,63753006339,81,37.661984000000004,-122.449564,702.0,1160
1602,63753006340,81,37.649971,-122.435928,96.0,1162
1603,63753006341,81,37.656473,-122.445901,619.0,1160
1604,63753006342,81,37.66663,-122.44186499999999,1387.0,440
1605,63753006345,81,37.660496,-122.46921200000001,321.0,1183
1606,63753006346,81,37.651163000000004,-122.427074,274.0,1187
1607,63753006347,81,37.636590000000005,-122.451773,547.0,1163
1608,63753006348,81,37.664120000000004,-122.427881,639.0,1185
1609,63753006349,81,37.646240999999996,-122.432759,432.0,1162
1610,63753006351,81,37.651689000000005,-122.46538500000001,419.0,1182
1611,63753006352,81,37.647956,-122.42631899999999,1363.0,1187
1612,63753006354,81,37.658994,-122.416083,626.0,1185
1613,63753006355,81,37.665814000000005,-122.436144,402.0,440
1614,63753006356,81,37.644083,-122.46077199999999,658.0,1188
1615,63753009197,81,37.663358,-122.410109,436.0,1185
1616,63753013304,81,37.651623,-122.427402,3.0,1187
1617,63753013873,81,37.669270000000004,-122.424471,0.0,1185
1618,63783006386,55,38.50405,-122.4712,238.0,946
1619,63783006387,55,38.49841,-122.4615,475.0,946
1620,63783006388,55,38.506868,-122.47688600000001,272.0,946
1621,63783008533,55,38.493727,-122.46728999999999,242.0,946
1622,63846002796,85,37.38125,-122.0478,545.0,108
1623,63846004088,85,37.391298,-122.009194,388.0,178
1624,63846006456,85,37.386521,-122.02409899999999,592.0,71
1625,63846006458,85,37.366033,-122.056633,852.0,172
1626,63846006459,85,37.366621,-122.043733,745.0,67
1627,63846006460,85,37.369197,-122.023927,778.0,70
1628,63846006463,85,37.39759,-122.002425,439.0,81
1629,63846006464,85,37.393386,-122.01959199999999,714.0,107
1630,63846006465,85,37.360892,-122.05223899999999,1173.0,172
1631,63846007433,85,37.396339000000005,-121.990127,411.0,325
1632,63879006523,41,37.938054,-122.52344,1770.0,1030
1633,63879006524,41,37.93399,-122.5287,78.0,1030
1634,63879006525,41,37.983411,-122.57293999999999,1077.0,999
1635,63879006526,41,37.891215,-122.52968500000001,1419.0,1036
1636,63879010109,41,37.937771000000005,-122.52983799999998,117.0,1030
1637,63963002845,95,38.325281,-121.965151,690.0,193
1638,63963005418,95,38.271474,-121.954613,473.0,192
1639,63963006595,95,38.28216,-121.95544,480.0,192
1640,63963006596,95,38.27722,-121.962153,880.0,384
1641,63963006597,95,38.279875,-121.96127800000001,55.0,384
1642,63963006598,95,38.275657,-121.94528000000001,572.0,192
1643,63963006600,95,38.282185,-121.96213,1655.0,384
1644,63963008641,95,38.279693,-121.960505,7.0,384
1645,63963008642,95,38.282548999999996,-121.96116699999999,1.0,384
1646,63963008998,95,38.332905,-121.95108700000002,572.0,193
1647,64023006652,97,38.388742,-122.85216799999999,431.0,354
1648,64023006653,97,38.379651,-122.83626399999999,320.0,352
1649,64023008651,97,38.388742,-122.85216799999999,226.0,354
1650,64023010687,97,38.39287,-122.823241,278.0,351
1651,64026006654,97,38.254869,-122.77933700000001,157.0,396
1652,64032006667,85,37.239038,-121.941304,647.0,44
1653,64032006669,85,37.247434000000005,-121.94646100000001,692.0,43
1654,64032006671,85,37.239729,-121.898279,911.0,134
1655,64032006672,85,37.228909,-121.89710900000001,567.0,160
1656,64032006674,85,37.243705,-121.90221899999999,570.0,1339
1657,64032006677,85,37.23857,-121.914367,652.0,102
1658,64032006678,85,37.256567,-121.919716,553.0,1443
1659,64032006680,85,37.241791,-121.935102,1006.0,44
1660,64032013329,85,37.248647999999996,-121.897605,90.0,1339
1661,64041006682,41,38.1855,-122.6661,6.0,938
1662,64059002846,95,38.34875,-121.9881,454.0,424
1663,64059006697,95,38.352136,-122.001652,684.0,407
1664,64059006698,95,38.35832,-121.983426,161.0,426
1665,64059006701,95,38.345624,-121.967055,549.0,197
1666,64059006702,95,38.365349,-122.002271,295.0,426
1667,64059006703,95,38.364404,-122.007954,940.0,198
1668,64059006704,95,38.369827,-121.97850600000001,902.0,425
1669,64059006705,95,38.377383,-122.003207,390.0,198
1670,64059006706,95,38.340072,-121.984572,606.0,408
1671,64059006709,95,38.360413,-121.99545800000001,1987.0,426
1672,64059009002,95,38.348753,-121.95106000000001,835.0,405
1673,64059009648,95,38.346562,-121.97768799999999,1712.0,408
1674,64059010123,95,38.343001,-121.944004,882.0,406
1675,64059010329,95,38.382872,-121.98224599999999,900.0,425
1676,64059010330,95,38.356730999999996,-121.944741,899.0,394
1677,64059012697,95,38.365349,-122.002271,124.0,426
1678,64059013743,95,38.352563,-121.990738,494.0,407
1679,64074006718,95,38.098893,-122.211339,600.0,229
1680,64074006719,95,38.082024,-122.22624499999999,273.0,216
1681,64074006720,95,38.126421,-122.239447,570.0,221
1682,64074006721,95,38.149933000000004,-122.25876399999999,557.0,293
1683,64074006722,95,38.107831,-122.22230400000001,292.0,213
1684,64074006723,95,38.147532,-122.2453,442.0,238
1685,64074006724,95,38.095222,-122.273403,465.0,219
1686,64074006725,95,38.122741999999995,-122.26821299999999,408.0,236
1687,64074006726,95,38.098131,-122.233764,721.0,233
1688,64074006728,95,38.11432,-122.23328400000001,671.0,234
1689,64074006731,95,38.104313,-122.25403,217.0,231
1690,64074006732,95,38.150913,-122.243248,540.0,238
1691,64074006734,95,38.132715999999995,-122.247945,182.0,294
1692,64074006735,95,38.153434999999995,-122.239888,598.0,238
1693,64074006736,95,38.101688,-122.21601299999999,989.0,228
1694,64074006737,95,38.100584999999995,-122.224419,669.0,213
1695,64074006739,95,38.115429999999996,-122.245573,1688.0,221
1696,64074007368,95,38.080315999999996,-122.23753,442.0,218
1697,64074007861,95,38.120461999999996,-122.20361299999999,1696.0,212
1698,64074007889,95,38.150403999999995,-122.24618000000001,0.0,238
1699,64074008398,95,38.1506,-122.245,427.0,238
1700,64074009455,95,38.074836,-122.209331,482.0,217
1701,64074010331,95,38.118887,-122.20898600000001,810.0,227
1702,64074010681,95,38.1506,-122.245,414.0,238
1703,64074011224,95,38.112229,-122.26148799999999,38.0,291
1704,64074012088,95,38.109091,-122.214886,514.0,227
1705,64125006827,13,37.913568,-122.07036000000001,491.0,754
1706,64125006828,13,37.900889,-122.03206100000001,419.0,830
1707,64125006829,13,37.883779,-122.04791200000001,379.0,830
1708,64125006831,13,37.909432,-122.056246,1206.0,281
1709,64125006832,13,37.895011,-122.037003,392.0,829
1710,64125009461,13,37.887025,-122.067044,423.0,755
1711,64125013866,13,37.889112,-122.066644,298.0,755
1712,64179007457,97,38.275249,-122.648292,471.0,261
1713,64179010332,97,38.266121999999996,-122.644473,436.0,261
1714,64227006921,97,38.579862,-122.883445,179.0,334
1715,64275006980,97,38.244368,-122.68538400000001,235.0,396
1716,64314007013,81,37.42812,-122.2588,409.0,1380
1717,64320004118,97,38.418725,-122.74172800000001,563.0,350
1718,64320007015,97,38.432712,-122.749453,557.0,311
1719,64320007016,97,38.420171999999994,-122.772947,517.0,350
1720,69100503940,13,37.950359999999996,-121.969531,1984.0,817
1721,69100509216,13,37.876226,-121.62217700000001,67.0,732
1722,69100509217,13,37.994984,-122.046823,107.0,810
1723,69100510472,13,37.988166,-122.0881,73.0,804
1724,69100510748,13,37.93591,-121.69402099999999,101.0,841
1725,69100510749,13,37.85971,-122.018791,37.0,903
1726,69100510750,13,38.00244,-121.851001,47.0,735
1727,69100512043,13,37.98884,-122.332621,759.0,974
1728,69100512255,13,37.92185,-121.75568100000001,73.0,732
1729,69100512486,13,37.988123,-122.087383,112.0,804
1730,69100513746,13,37.922799,-122.32891399999998,608.0,987
1731,69100513776,13,37.925246,-122.31365600000001,224.0,867
1732,69101804617,41,38.01363,-122.550141,2.0,925
1733,69101807135,41,38.013496999999994,-122.550125,152.0,925
1734,69101809230,41,38.01363,-122.550141,53.0,925
1735,69101811913,41,38.026371000000005,-122.567921,10.0,897
1736,69102200721,55,38.279418,-122.256758,0.0,1010
1737,69102207574,55,38.279418,-122.256758,105.0,1010
1738,69102209235,55,38.28849,-122.30001100000001,6.0,1041
1739,69103309043,81,37.525894,-122.263084,188.0,1288
1740,69103309248,81,37.513287,-122.33741599999999,50.0,1298
1741,69103311960,81,37.51401,-122.33403200000001,30.0,1258
1742,69103312003,81,37.509811,-122.33698700000001,15.0,1298
1743,69103312025,81,37.308334,-122.271037,12.0,1325
1744,69103312367,81,37.472881,-122.28584599999999,10.0,1281
1745,69103507782,85,37.38406,-121.9012,143.0,363
1746,69103509045,85,37.383720000000004,-121.90019099999999,108.0,363
1747,69103509250,85,37.383720000000004,-121.90019099999999,1250.0,363
1748,69103511441,85,37.330296999999995,-121.82883100000001,199.0,10
1749,69103511442,85,37.39625,-122.114946,744.0,151
1750,69103511792,85,37.302965,-121.972609,563.0,34
1751,69103511864,85,37.32168,-121.886541,623.0,1369
1752,69103512016,85,37.291038,-121.87393999999999,593.0,1343
1753,69103512198,85,37.34854,-121.84462099999999,351.0,1360
1754,69103512225,85,37.352470000000004,-121.838871,581.0,1410
1755,69103512478,85,37.344910999999996,-121.8516,581.0,1409
1756,69103512575,85,37.359407,-121.817052,100.0,1418
1757,69103512625,85,37.253903,-121.819997,275.0,165
1758,69103512654,85,37.14947,-121.65264099999999,232.0,169
1759,69103512668,85,37.354820000000004,-121.870401,513.0,1390
1760,69103512827,85,37.366819,-121.857922,580.0,1412
1761,69103512865,85,37.350818,-121.871595,148.0,1390
1762,69103513048,85,37.31342,-121.87767099999999,562.0,1451
1763,69103513073,85,37.35365,-121.821001,584.0,1407
1764,69103513485,85,37.3829,-121.991881,321.0,449
1765,69103513640,85,37.302965,-121.972609,444.0,34
1766,69103513747,85,37.357620000000004,-121.84219099999999,589.0,1360
1767,69103513757,85,37.32651,-121.834465,328.0,1355
1768,69103513854,85,37.393864,-122.018608,144.0,107
1769,69103513875,85,37.132690000000004,-121.626971,84.0,223
1770,69103513925,85,37.35968,-121.81616100000001,104.0,1418
1771,69104007225,97,38.512264,-122.79811000000001,387.0,289
1772,69104009253,97,38.512516,-122.79834699999999,55.0,289
1773,69104010682,97,38.51222,-122.79861100000001,100.0,289
1774,69105104257,1,37.746879,-122.16180800000001,620.0,591
1775,69105104288,1,37.77578,-122.23167099999999,459.0,627
1776,69105106830,1,37.658227000000004,-122.097227,253.0,673
1777,69105109264,1,37.715951000000004,-122.118224,122.0,589
1778,69105110947,1,37.804676,-122.26836599999999,407.0,497
1779,69105112844,1,37.78464,-122.23863100000001,192.0,626
1780,69105112901,1,37.84737,-122.283621,307.0,515
1781,69105113008,1,37.77835,-122.189501,317.0,529
1782,69105113887,1,37.773509999999995,-122.184751,76.0,535
1783,69111109270,75,37.745924,-122.45250300000001,19.0,1152
1784,69111109472,75,37.750370000000004,-122.409681,56.0,1133
1785,69111109473,75,37.77532,-122.48434099999999,79.0,1227
1786,69111110647,75,37.78058,-122.42297099999999,143.0,1113
1787,69112206289,95,38.274252000000004,-122.003543,353.0,384
1788,69112209271,95,38.251509999999996,-122.064401,64.0,244
1789,69112210678,95,38.274252000000004,-122.003543,59.0,384
1790,69112212709,95,38.27135,-122.05039099999999,12.0,246
