GEOID,zone_id
482090107012,167
482090107013,168
482090107014,169
482090107021,170
482090107022,171
484530001011,172
484530001012,173
484530001013,174
484530001021,175
484530001022,176
484530002031,177
484530002041,178
484530002042,179
484530002043,180
484530002051,181
484530002052,182
484530002053,183
484530002061,184
484530002062,185
484530002063,186
484530003021,187
484530003022,188
484530003023,189
484530003024,190
484530003025,191
484530003041,192
484530003042,193
484530003051,194
484530003052,195
484530003053,196
484530003061,197
484530003071,198
484530004011,199
484530004012,200
484530004021,201
484530004022,202
484530004023,203
484530005001,204
484530005002,205
484530005003,206
484530005004,207
484530006011,208
484530006012,209
484530006031,210
484530006032,211
484530006033,212
484530006034,213
484530006035,214
484530006041,215
484530006042,216
484530006043,217
484530007001,218
484530008011,219
484530008021,220
484530008022,221
484530008023,222
484530008031,223
484530008032,224
484530008033,225
484530008041,226
484530008042,227
484530009011,228
484530009012,229
484530009021,230
484530009022,231
484530009023,232
484530009024,233
484530010001,234
484530010002,235
484530010003,236
484530010004,237
484530010005,238
484530011001,239
484530011002,240
484530012001,241
484530012002,242
484530012003,243
484530013031,244
484530013032,245
484530013033,246
484530013041,247
484530013042,248
484530013043,249
484530013044,250
484530013051,251
484530013052,252
484530013053,253
484530013054,254
484530013071,255
484530013072,256
484530013073,257
484530013081,258
484530013082,259
484530013083,260
484530013084,261
484530014011,262
484530014012,263
484530014021,264
484530014022,265
484530014023,266
484530014031,267
484530014032,268
484530015011,269
484530015012,270
484530015013,271
484530015014,272
484530015031,273
484530015032,274
484530015033,275
484530015034,276
484530015041,277
484530015042,278
484530015043,279
484530015044,280
484530015051,281
484530015052,282
484530015053,283
484530015054,284
484530016021,285
484530016022,286
484530016023,287
484530016031,288
484530016032,289
484530016033,290
484530016034,291
484530016035,292
484530016041,293
484530016042,294
484530016043,295
484530016044,296
484530016051,297
484530016052,298
484530016053,299
484530016054,300
484530016061,301
484530017051,302
484530017052,303
484530017053,304
484530017054,305
484530017061,306
484530017062,307
484530017063,308
484530017071,309
484530017072,310
484530017073,311
484530017121,312
484530017122,313
484530017123,314
484530017131,315
484530017132,316
484530017133,317
484530017181,318
484530017182,319
484530017183,320
484530017184,321
484530017191,322
484530017192,323
484530017193,324
484530017281,325
484530017282,326
484530017283,327
484530017284,328
484530017285,329
484530017291,330
484530017292,331
484530017293,332
484530017371,333
484530017372,334
484530017373,335
484530017381,336
484530017382,337
484530017383,338
484530017384,339
484530017385,340
484530017401,341
484530017402,342
484530017451,343
484530017452,344
484530017461,345
484530017462,346
484530017471,347
484530017472,348
484530017473,349
484530017481,350
484530017482,351
484530017491,352
484530017492,353
484530017493,354
484530017494,355
484530017501,356
484530017502,357
484530017503,358
484530017511,359
484530017512,360
484530017521,361
484530017522,362
484530017523,363
484530017531,364
484530017541,365
484530017542,366
484530017543,367
484530017701,368
484530017702,369
484530017703,370
484530017721,371
484530017722,372
484530017742,373
484530017743,374
484530017751,375
484530017761,376
484530017762,377
484530017771,378
484530017772,379
484530017851,380
484530017852,381
484530017861,382
484530017862,383
484530017863,384
484530017864,385
484530018041,386
484530018042,387
484530018043,388
484530018051,389
484530018052,390
484530018061,391
484530018062,392
484530018063,393
484530018064,394
484530018111,395
484530018112,396
484530018121,397
484530018122,398
484530018123,399
484530018131,400
484530018132,401
484530018171,402
484530018172,403
484530018173,404
484530018181,405
484530018182,406
484530018183,407
484530018191,408
484530018192,409
484530018201,410
484530018202,411
484530018203,412
484530018211,413
484530018212,414
484530018213,415
484530018221,416
484530018222,417
484530018223,418
484530018224,419
484530018231,420
484530018232,421
484530018233,422
484530018241,423
484530018242,424
484530018261,425
484530018262,426
484530018281,427
484530018282,428
484530018283,429
484530018291,430
484530018292,431
484530018321,432
484530018322,433
484530018331,434
484530018332,435
484530018333,436
484530018334,437
484530018341,438
484530018342,439
484530018351,440
484530018352,441
484530018353,442
484530018431,443
484530018432,444
484530018441,445
484530018442,446
484530018443,447
484530018451,448
484530018452,449
484530018461,450
484530018462,451
484530018471,452
484530018472,453
484530018481,454
484530018482,455
484530018483,456
484530018491,457
484530018492,458
484530018493,459
484530018494,460
484530018501,461
484530018502,462
484530018503,463
484530018513,464
484530018561,465
484530018631,466
484530018632,467
484530018641,468
484530019011,469
484530019012,470
484530019013,471
484530019081,472
484530019082,473
484530019101,474
484530019102,475
484530019103,476
484530019104,477
484530019111,478
484530019112,479
484530019121,480
484530019122,481
484530019131,482
484530019132,483
484530019141,484
484530019142,485
484530019143,486
484530019151,487
484530019161,488
484530019171,489
484530019172,490
484530019174,491
484530019182,492
484530019191,493
484530019192,494
484530019193,495
484530020021,496
484530020022,497
484530020031,498
484530020032,499
484530020041,500
484530020042,501
484530020051,502
484530020052,503
484530020053,504
484530021041,505
484530021042,506
484530021051,507
484530021052,508
484530021053,509
484530021061,510
484530021062,511
484530021063,512
484530021071,513
484530021072,514
484530021073,515
484530021074,516
484530021081,517
484530021082,518
484530021091,519
484530021092,520
484530021093,521
484530021101,522
484530021102,523
484530021111,524
484530021112,525
484530021113,526
484530021121,527
484530021122,528
484530021123,529
484530021131,530
484530021132,531
484530021133,532
484530022011,533
484530022012,534
484530022021,535
484530022022,536
484530022023,537
484530022071,538
484530022072,539
484530022081,540
484530022082,541
484530022083,542
484530022084,543
484530022085,544
484530022091,545
484530022101,546
484530022111,547
484530022121,548
484530023041,549
484530023042,550
484530023043,551
484530023071,552
484530023072,553
484530023073,554
484530023074,555
484530023081,556
484530023082,557
484530023083,558
484530023084,559
484530023101,560
484530023102,561
484530023121,562
484530023122,563
484530023123,564
484530023131,565
484530023132,566
484530023141,567
484530023142,568
484530023143,569
484530023144,570
484530023151,571
484530023152,572
484530023161,573
484530023162,574
484530023163,575
484530023171,576
484530023172,577
484530023181,578
484530023182,579
484530023191,580
484530024021,581
484530024022,582
484530024023,583
484530024024,584
484530024031,585
484530024032,586
484530024071,587
484530024072,588
484530024091,589
484530024092,590
484530024093,591
484530024101,592
484530024102,593
484530024111,594
484530024112,595
484530024113,596
484530024121,597
484530024122,598
484530024123,599
484530024131,600
484530024132,601
484530024133,602
484530024191,603
484530024192,604
484530024211,605
484530024212,606
484530024213,607
484530024221,608
484530024222,609
484530024223,610
484530024231,611
484530024232,612
484530024233,613
484530024241,614
484530024242,615
484530024251,616
484530024252,617
484530024261,618
484530024262,619
484530024271,620
484530024272,621
484530024273,622
484530024274,623
484530024281,624
